Order ID,Order Date,Customer Name,Region,Product Category,Product Name,Sales Amount,Quantity,Profit,Discount,Payment Mode
ORD-2023-00876,2021-06-24,Virginia Smith,East,Furniture,Ergonomic Office Chair,836.96,2,285.95,0.0,Cash
ORD-2023-00961,2021-07-10,Donald Brooks,South,Home & Kitchen,Cookware Set 10pc,504.2,2,167.07,0.05,Mobile Payment
ORD-2022-01938,2023-06-02,William Bennett,West,Electronics,Wireless Mouse,86.06,2,17.99,0.1,Debit Card
ORD-2023-00306,2024-06-19,Sandra Cook,East,Home & Kitchen,Weighted Blanket,224.87,3,59.39,0.25,Credit Card
ORD-2022-01401,2023-08-06,Timothy Lewis,East,Furniture,TV Stand 60 inch,420.27,2,137.73,0.15,Debit Card
ORD-2022-01863,2021-12-03,Nicholas Myers,South,Clothing,Sneakers,102.58,1,34.98,0.15,Debit Card
ORD-2023-01182,2024-10-24,Jonathan Harris,East,Clothing,Formal Trousers,65.76,1,30.01,0.05,Credit Card
ORD-2021-01032,2023-04-04,Patricia Thompson,West,Sports,Jump Rope,44.78,2,17.51,0.0,Debit Card
ORD-2024-00411,2023-02-07,Brandon Russell,Central,Home & Kitchen,Vacuum Cleaner Cordless,369.07,1,102.85,0.1,Credit Card
ORD-2023-00202,2022-06-21,Melissa Howard,East,Electronics,Tablet 10 inch,413.65,1,30.56,0.2,Cash
ORD-2022-01648,2022-03-04,Brian Richardson,South,Home & Kitchen,Cookware Set 10pc,547.66,2,251.91,0.05,Debit Card
ORD-2023-02440,2021-10-29,Rebecca Lewis,Central,Home & Kitchen,Vacuum Cleaner Cordless,741.78,2,297.84,0.05,Credit Card
ORD-2022-00691,2023-06-29,Nathan Scott,West,Sports,Jump Rope,64.31,3,22.0,0.1,Credit Card
ORD-2022-02450,2023-10-27,Ashley Foster,South,Electronics,4K Ultra HD Monitor,1393.13,2,426.77,0.1,Credit Card
ORD-2022-01726,2022-12-09,Henry Hall,West,Home & Kitchen,Electric Kettle 1.7L,54.38,1,25.58,0.05,Credit Card
ORD-2023-00626,2023-11-20,Olivia Bennett,South,Furniture,TV Stand 60 inch,186.62,1,48.75,0.15,Cash
ORD-2022-00540,2021-04-07,Debra Gonzales,West,Sports,Yoga Mat Premium,48.07,1,17.09,0.15,Credit Card
ORD-2023-02317,2021-07-02,Paul Bell,Central,Electronics,External SSD 1TB,279.86,2,97.19,0.0,Mobile Payment
ORD-2024-01840,2023-05-05,Mark Parker,Central,Sports,Fitness Tracker Band,71.4,1,30.86,0.0,Online Transfer
ORD-2022-00725,2023-10-13,George Ramos,West,Clothing,Men's Formal Shirt,93.84,2,37.68,0.05,Debit Card
ORD-2023-01086,2024-11-21,Gregory Hernandez,Central,Electronics,Noise Cancelling Headphones,244.68,1,56.1,0.1,Credit Card
ORD-2023-02185,2021-09-29,Donna Nelson,South,Electronics,27 inch Monitor,479.59,1,150.96,0.0,Online Transfer
ORD-2023-01834,2022-03-19,Edward Ross,Central,Sports,Fitness Tracker Band,74.89,1,27.96,0.0,Online Transfer
ORD-2022-01546,2022-06-12,Kenneth Butler,West,Home & Kitchen,Microwave Oven 900W,152.58,1,,0.15,Credit Card
ORD-2023-01542,2021-02-09,Douglas Phillips,Central,Clothing,Women's Blouse,38.97,1,13.34,0.1,Debit Card
ORD-2022-02161,2022-10-05,James Rivera,Central,Furniture,Coffee Table,163.48,1,46.16,0.05,Online Transfer
ORD-2022-00540,2021-04-07,Debra Gonzales,West,Clothing,Running Shoes,151.08,1,85.74,0.05,Credit Card
ORD-2023-00917,2024-07-26,Donna Flores,East,Clothing,Formal Trousers,74.48,1,37.85,0.0,Debit Card
ORD-2022-01806,2024-06-17,Sandra Rogers,Central,Furniture,Storage Cabinet,287.88,1,94.44,0.1,Mobile Payment
ORD-2023-01252,2021-06-05,Sandra Ramos,West,Furniture,Bookshelf 5-Tier,243.35,1,90.27,0.0,Online Transfer
ORD-2024-01260,2024-09-08,Anthony Turner,Central,Furniture,TV Stand 60 inch,206.66,1,67.95,0.05,Mobile Payment
ORD-2023-01988,2022-02-23,Robert Adams,Central,Electronics,4K Ultra HD Monitor,640.15,1,155.55,0.2,Debit Card
ORD-2023-02220,2023-08-07,Kimberly Hall,East,Sports,Gym Bag,48.75,1,19.77,0.0,Online Transfer
ORD-2024-00510,2022-10-12,Jason Harris,East,Electronics,4K Ultra HD Monitor,670.82,1,141.48,0.05,Cash
ORD-2024-00944,2023-11-16,Dorothy Jimenez,Central,Furniture,Office Desk - Wood,854.09,2,321.24,0.05,Credit Card
ORD-2022-00619,2024-07-24,Janet Collins,Central,Home & Kitchen,Microwave Oven 900W,191.32,1,89.13,0.0,Credit Card
ORD-2021-01653,2024-12-14,Amanda Kelly,East,Electronics,Wireless Mouse,49.06,1,10.86,0.05,Online Transfer
ORD-2022-00031,2022-08-12,Barbara Wood,West,Sports,Resistance Bands Set,125.49,3,47.91,0.0,Cash
ORD-2023-00656,2024-07-01,Gregory Lee,West,Electronics,Mechanical Keyboard,111.24,1,28.01,0.05,Cash
ORD-2024-01104,2024-09-08,Frank Davis,South,Sports,Gym Bag,46.18,1,18.03,0.05,Online Transfer
ORD-2024-01640,2022-07-13,Steven Kim,East,Furniture,Coffee Table,202.52,1,79.03,0.0,Cash
ORD-2024-02015,2021-12-06,Douglas Reyes,East,Electronics,,375.79,3,47.03,0.15,Online Transfer
ORD-2021-00571,2022-06-01,Paul Lee,East,Sports,Jump Rope,17.47,1,5.46,0.25,Cash
ORD-2022-00377,2022-06-15,Michelle Morgan,South,Sports,Resistance Bands Set,35.82,1,17.37,0.0,Debit Card
ORD-2022-01277,2021-10-21,Julie Reed,West,Home & Kitchen,Electric Kettle 1.7L,47.54,1,12.71,0.05,Credit Card
ORD-2024-01419,2024-05-27,Gary White,Central,Sports,Boxing Gloves,195.52,2,89.41,0.0,Debit Card
ORD-2021-01286,2023-01-23,Richard Gonzalez,West,Home & Kitchen,Weighted Blanket,74.23,1,17.84,0.15,Credit Card
ORD-2021-00108,2023-12-25,Nicole Perry,West,Home & Kitchen,Microwave Oven 900W,178.75,1,44.3,0.15,Credit Card
ORD-2021-02092,2023-04-18,Rebecca Brooks,South,Home & Kitchen,Cookware Set 10pc,324.37,1,155.76,0.0,Online Transfer
ORD-2021-02352,2024-08-11,Edward Thomas,East,Electronics,Laptop - 15 inch,1267.3,1,368.49,0.0,Credit Card
ORD-2023-00869,2024-11-22,Matthew Perry,Central,Electronics,4K Ultra HD Monitor,566.12,1,38.91,,Debit Card
ORD-2021-00995,2022-07-09,Virginia Jones,South,Home & Kitchen,Air Fryer 5L,150.53,1,42.52,0.1,Credit Card
ORD-2024-02088,2022-05-27,Shirley Hall,West,Electronics,Noise Cancelling Headphones,256.19,1,80.65,0.0,Online Transfer
ORD-2024-01499,2021-06-03,Douglas Barnes,West,Electronics,Portable Charger 20000mAh,52.64,1,16.87,0.0,Mobile Payment
ORD-2023-00454,2024-03-27,Michelle Ortiz,Central,Clothing,Men's Formal Shirt,173.82,3,96.73,0.05,Credit Card
ORD-2024-02358,2022-08-04,Helen Ruiz,South,Furniture,Conference Table,864.92,1,263.32,0.0,Credit Card
ORD-2022-01966,2023-07-14,Betty Jackson,South,Home & Kitchen,Toaster 4-Slice,156.09,3,52.28,0.05,Cash
ORD-2024-00888,2021-05-23,Nathan Hernandez,Central,Electronics,External SSD 1TB,431.61,3,160.18,0.0,Online Transfer
ORD-2022-01738,2024-08-08,Alexander Murphy,Central,Electronics,Mechanical Keyboard,231.57,2,54.93,0.15,Cash
ORD-2024-00436,2022-03-20,Christine Wood,Central,Clothing,Sneakers,112.45,1,60.02,0.0,Cash
ORD-2024-01424,2022-05-17,William Gutierrez,East,Sports,,82.59,3,28.29,0.15,Debit Card
ORD-2021-01162,2023-08-10,Helen Long,West,Home & Kitchen,Vacuum Cleaner Cordless,360.97,1,66.64,0.25,Credit Card
ORD-2022-02400,2024-12-01,Joseph Roberts,South,Electronics,4K Ultra HD Monitor,1488.66,2,,0.0,Debit Card
ORD-2021-01039,2022-12-16,William Jimenez,West,Electronics,Laptop - 15 inch,1942.98,2,645.41,0.05,Mobile Payment
ORD-2022-02403,2023-02-24,Barbara Phillips,South,Electronics,Portable Charger 20000mAh,97.1,2,15.33,0.15,Credit Card
ORD-2024-00611,2021-12-29,Pamela Torres,West,Electronics,Wireless Mouse,44.83,1,11.0,0.1,Debit Card
ORD-2023-00757,2021-12-30,Heather Myers,Central,Home & Kitchen,Air Fryer 5L,123.29,1,46.19,0.15,Credit Card
ORD-2022-01216,2022-05-06,Emily Miller,Central,Sports,Jump Rope,35.87,2,15.21,0.05,Online Transfer
ORD-2024-01408,2021-07-23,Nathan Morris,South,Home & Kitchen,Weighted Blanket,79.98,1,30.37,0.05,Online Transfer
ORD-2023-00468,2023-04-12,Samuel Mendoza,Central,Furniture,Ergonomic Office Chair,695.8,2,239.2,0.0,Mobile Payment
ORD-2024-00697,2024-08-25,Gregory Jackson,South,Electronics,Laptop - 15 inch,2628.95,3,368.93,0.25,Mobile Payment
ORD-2023-00426,2022-11-24,Amy Phillips,East,Sports,Tennis Racket,146.05,1,67.31,0.0,Debit Card
ORD-2024-02282,2024-10-11,Nathan Smith,West,Electronics,Bluetooth Speaker,111.19,1,24.66,0.15,Cash
ORD-2022-01603,2021-12-31,Christine Carter,West,Home & Kitchen,Blender 1000W,191.3,2,20.46,0.25,Mobile Payment
ORD-2021-00292,2023-03-24,Justin Alvarez,South,Electronics,USB-C Hub Adapter,73.25,1,12.63,0.1,Debit Card
ORD-2024-01768,2023-11-26,Nancy Howard,Central,Furniture,Ergonomic Office Chair,333.88,1,102.71,0.05,Mobile Payment
ORD-2022-00230,2021-10-09,James Evans,South,Furniture,Office Desk - Wood,409.55,1,128.49,0.0,Debit Card
ORD-2021-01215,2023-01-01,Brandon Stewart,South,Home & Kitchen,Vacuum Cleaner Cordless,713.3,2,309.76,0.1,Online Transfer
ORD-2023-00199,2024-12-03,Gregory Mitchell,South,Home & Kitchen,Throw Pillow Set,41.68,1,16.62,0.15,Cash
ORD-2024-01805,2021-09-12,Jonathan Butler,Central,Home & Kitchen,Air Fryer 5L,325.49,2,100.77,0.05,Online Transfer
ORD-2021-01730,2021-03-15,Virginia Cox,East,Sports,Tennis Racket,244.5,2,97.87,0.0,Debit Card
ORD-2024-01511,2021-09-04,Gregory Gomez,West,Sports,Resistance Bands Set,41.25,1,13.49,0.05,Cash
ORD-2021-00665,2021-10-29,Edward Wood,East,Furniture,Ergonomic Office Chair,759.7,2,312.28,0.0,Debit Card
ORD-2022-00346,2022-06-23,Emma Chavez,Central,Sports,Fitness Tracker Band,133.92,2,55.77,0.1,Online Transfer
ORD-2023-01614,2022-03-28,Heather Sullivan,Central,Home & Kitchen,Robot Vacuum,787.63,2,340.19,0.1,Mobile Payment
ORD-2021-00472,2023-08-28,Lisa Cox,South,Clothing,Formal Trousers,63.4,1,34.92,0.05,Debit Card
ORD-2024-02456,2024-02-15,Anthony Alvarez,Central,Sports,Resistance Bands Set,57.39,2,18.64,,Debit Card
ORD-2022-01901,2023-05-14,Patricia Coleman,West,Clothing,Wool Sweater,75.87,1,39.1,0.15,Cash
ORD-2024-01234,2023-11-22,William Walker,East,Clothing,Running Shoes,124.91,1,42.56,0.15,Credit Card
ORD-2023-00825,2024-09-28,Paul Nelson,,Clothing,Running Shoes,124.29,1,62.97,0.15,Mobile Payment
ORD-2023-00271,2023-10-04,Carolyn Nguyen,West,Home & Kitchen,Throw Pillow Set,44.68,1,19.19,0.05,Credit Card
ORD-2024-01009,2023-06-11,Ashley Coleman,South,Home & Kitchen,Robot Vacuum,459.8,1,137.0,0.1,Online Transfer
ORD-2024-00951,2021-03-14,Julie Young,East,Sports,Gym Bag,35.3,1,11.33,0.25,Debit Card
ORD-2022-01277,2021-10-21,Julie Reed,West,Home & Kitchen,Electric Kettle 1.7L,169.68,3,76.54,0.0,Credit Card
ORD-2023-00303,2023-03-27,Jeffrey Jenkins,East,Furniture,Conference Table,689.02,1,254.34,0.05,Credit Card
ORD-2024-02276,2021-06-24,Brenda Peterson,South,Electronics,27 inch Monitor,372.94,1,43.93,0.15,Credit Card
ORD-2022-00667,2022-04-11,William Foster,South,Sports,Basketball,98.19,2,34.84,0.05,Debit Card
ORD-2024-01587,2022-04-06,Kimberly Hall,East,Clothing,Denim Jeans,65.67,1,,0.05,Cash
ORD-2022-01148,2024-10-22,Douglas Phillips,East,Electronics,Wireless Mouse,46.65,1,14.43,0.0,Credit Card
ORD-2024-01755,2023-09-16,Dorothy Baker,West,Furniture,Coffee Table,137.3,1,31.35,0.15,Debit Card
ORD-2023-00757,2021-12-30,Heather Myers,Central,Home & Kitchen,Throw Pillow Set,113.06,3,42.3,0.05,Credit Card
ORD-2021-00033,2023-08-12,Patrick Foster,West,Home & Kitchen,Vacuum Cleaner Cordless,1237.07,3,328.45,0.05,Debit Card
ORD-2023-02173,2024-07-23,Ronald Hernandez,West,Electronics,Smart Watch,311.32,1,120.33,0.0,Cash
ORD-2021-02195,2024-01-16,Adam Castillo,East,Furniture,TV Stand 60 inch,454.54,2,167.07,0.05,Credit Card
ORD-2022-01738,2024-08-08,Alexander Murphy,Central,Sports,Tennis Racket,303.12,3,74.18,0.25,Cash
ORD-2021-01537,2022-10-01,Gary Russell,West,Sports,Basketball,36.77,1,13.83,0.05,Mobile Payment
ORD-2023-01296,2022-04-09,Pamela Campbell,South,Clothing,Running Shoes,122.11,1,54.66,0.25,Debit Card
ORD-2023-00626,2023-11-20,Olivia Bennett,South,Electronics,Laptop - 15 inch,1288.27,1,425.88,0.0,Cash
ORD-2021-01561,2024-10-14,Julie Jones,East,Clothing,Winter Jacket,121.92,1,57.17,0.0,Credit Card
ORD-2023-02090,2022-10-04,Jessica Reyes,South,Clothing,Sneakers,270.06,2,141.64,0.0,Credit Card
ORD-2024-00703,2021-01-21,Debra Chavez,East,Furniture,Ergonomic Office Chair,349.69,1,117.26,0.1,Cash
ORD-2021-00457,2024-06-08,Jennifer Flores,West,Furniture,Standing Desk Converter,333.76,1,142.8,0.0,Credit Card
ORD-2023-00465,2023-05-02,Douglas Reyes,South,Clothing,Formal Trousers,47.14,1,20.03,0.2,Credit Card
ORD-2021-02383,2023-05-07,Nathan Smith,East,Electronics,Portable Charger 20000mAh,56.01,1,10.97,0.15,Debit Card
ORD-2024-00375,2021-04-09,Angela Mitchell,South,Electronics,Wireless Earbuds,74.39,1,26.52,0.05,Credit Card
ORD-2023-01077,2024-09-02,Christine Ortiz,Central,Electronics,Wireless Earbuds,87.85,1,27.43,0.0,Debit Card
ORD-2024-01165,2023-11-14,Mary Lopez,South,Electronics,4K Ultra HD Monitor,644.06,1,198.57,0.05,Credit Card
ORD-2023-00045,2021-02-02,Mary Castillo,South,Clothing,Formal Trousers,70.15,1,33.48,0.0,Online Transfer
ORD-2021-01890,2023-10-29,Susan Patel,South,Home & Kitchen,Robot Vacuum,764.78,2,155.71,0.2,Debit Card
ORD-2024-01931,2023-12-30,Karen Martin,South,Sports,Yoga Mat Premium,170.95,3,53.56,0.15,Online Transfer
ORD-2021-01769,2024-08-17,Lisa Patel,South,Home & Kitchen,Toaster 4-Slice,98.22,2,23.7,0.25,Debit Card
ORD-2022-00541,2021-04-20,Karen Harris,East,Electronics,Tablet 10 inch,381.99,1,118.78,0.1,Credit Card
ORD-2021-00287,2024-02-29,Timothy Parker,South,Home & Kitchen,Weighted Blanket,81.68,1,14.92,0.15,Credit Card
ORD-2022-00259,2023-02-11,Lisa Davis,South,Home & Kitchen,Cookware Set 10pc,265.5,1,126.27,0.0,Credit Card
ORD-2023-00248,2023-11-10,Katherine Roberts,Central,Electronics,Laptop - 15 inch,1276.18,1,436.9,0.0,Mobile Payment
ORD-2024-00722,2023-02-10,Dorothy Perez,Central,Furniture,Desk Lamp LED,44.34,1,8.26,0.2,Debit Card
ORD-2024-00023,2023-12-13,Elizabeth Taylor,West,Sports,Resistance Bands Set,42.96,1,20.03,0.0,Mobile Payment
ORD-2022-01832,2024-06-23,Nathan Jones,East,Furniture,Standing Desk Converter,574.18,2,171.27,0.05,Debit Card
ORD-2023-01807,2023-05-29,Angela Hernandez,South,Clothing,Denim Jeans,53.27,1,12.25,0.25,Mobile Payment
ORD-2023-00339,2024-02-07,James Long,East,Sports,Swimming Goggles,64.32,2,29.56,0.0,Debit Card
ORD-2023-01783,2023-03-21,Henry Mendoza,South,Furniture,Storage Cabinet,451.92,2,41.72,0.25,Mobile Payment
ORD-2021-01040,2024-11-27,Daniel Flores,South,Home & Kitchen,Blender 1000W,128.57,1,60.66,0.0,Credit Card
ORD-2023-01375,2023-01-30,Jacob Torres,West,Electronics,,488.58,1,167.88,0.05,Credit Card
ORD-2021-00091,2024-11-02,Ruth Morgan,South,Furniture,Desk Lamp LED,54.09,1,17.92,0.1,Credit Card
ORD-2023-01492,2021-06-07,Andrew Richardson,West,Sports,Swimming Goggles,26.83,1,9.54,0.1,Credit Card
ORD-2023-01521,2023-11-21,Susan Castillo,South,Furniture,TV Stand 60 inch,159.63,1,44.17,0.2,Online Transfer
ORD-2022-01651,2024-01-19,Andrew Garcia,South,Electronics,4K Ultra HD Monitor,670.88,1,243.25,0.05,Debit Card
ORD-2021-00366,2021-01-15,Gary Gonzales,South,Home & Kitchen,Weighted Blanket,187.81,2,86.6,0.05,Debit Card
ORD-2023-01683,2022-03-11,Gregory Howard,East,Furniture,Standing Desk Converter,593.57,2,180.23,0.1,Cash
ORD-2024-00286,2022-02-03,Diane Flores,West,Furniture,Bookshelf 5-Tier,176.29,1,45.06,0.15,Online Transfer
ORD-2022-00706,2023-09-15,Richard Johnson,Central,Electronics,Webcam HD,192.01,2,45.1,0.1,Credit Card
ORD-2022-02236,2022-03-11,Katherine Morgan,Central,Electronics,27 inch Monitor,1082.38,3,229.91,0.2,Debit Card
ORD-2022-01440,2023-09-17,Stephanie Green,West,Clothing,Men's Formal Shirt,42.18,1,14.52,,Credit Card
ORD-2024-01634,2023-03-17,Aaron Stewart,East,Electronics,Tablet 10 inch,421.17,1,133.93,0.1,Cash
ORD-2021-02217,2023-08-24,Larry Nelson,East,Clothing,Men's Formal Shirt,99.88,2,38.11,0.1,Mobile Payment
ORD-2024-00659,2021-04-19,Heather Evans,South,Clothing,Women's Blouse,54.31,1,30.31,0.0,Credit Card
ORD-2022-00298,2021-07-23,George Evans,Central,Home & Kitchen,Air Fryer 5L,160.54,1,48.69,0.0,Cash
ORD-2024-02006,2021-08-27,Dorothy Williams,Central,Electronics,USB-C Hub Adapter,140.88,2,32.18,0.05,Debit Card
ORD-2022-01885,2021-04-19,Brian Ortiz,West,Electronics,Tablet 10 inch,391.44,1,146.18,0.0,Credit Card
ORD-2024-01974,2022-02-13,Eric Flores,West,Home & Kitchen,Food Processor,234.31,2,,0.1,Credit Card
ORD-2024-00055,2021-12-06,Ruth Davis,Central,Electronics,Tablet 10 inch,471.05,1,138.86,0.0,Cash
ORD-2022-01157,2022-09-18,Ryan Hughes,West,Sports,Basketball,43.95,1,16.89,0.1,Credit Card
ORD-2022-01712,2022-07-22,Michael Gray,East,Sports,Basketball,40.68,1,14.45,0.05,Debit Card
ORD-2021-01647,2023-10-17,Deborah Foster,West,Electronics,USB-C Hub Adapter,66.61,1,23.61,0.0,Cash
ORD-2024-02017,2022-01-04,Emily Hughes,Central,Clothing,Casual Dress Shirt,171.31,3,78.46,0.05,Cash
ORD-2023-01222,2021-02-13,Stephanie Cooper,West,Electronics,Portable Charger 20000mAh,171.26,3,35.17,0.15,Mobile Payment
ORD-2024-02282,2024-10-11,Nathan Smith,West,Electronics,External SSD 1TB,245.93,2,43.6,0.1,Cash
ORD-2024-01172,2022-05-19,Jacob Wright,East,Electronics,Webcam HD,111.53,1,38.18,0.0,Cash
ORD-2022-01554,2021-05-06,Jonathan Nelson,Central,Electronics,27 inch Monitor,1678.68,3,494.0,0.0,Debit Card
ORD-2024-02380,2023-08-29,Jack Parker,Central,Sports,Boxing Gloves,98.15,1,37.29,0.05,Online Transfer
ORD-2023-01280,2023-09-30,Barbara Green,South,Sports,Yoga Mat Premium,59.35,1,24.66,0.1,Credit Card
ORD-2021-00062,2023-11-14,Paul Nelson,South,Furniture,Filing Cabinet 3-Drawer,281.93,1,115.5,0.0,Cash
ORD-2021-01382,2021-04-28,Timothy Carter,East,Sports,Swimming Goggles,54.86,2,26.05,0.0,Cash
ORD-2021-01698,2024-07-08,Lisa Gonzalez,Central,Sports,Fitness Tracker Band,69.92,1,31.86,0.0,Credit Card
ORD-2023-02496,2024-12-05,Rachel Bailey,East,Electronics,Tablet 10 inch,1253.19,3,448.52,0.0,Credit Card
ORD-2021-01188,2024-04-07,Nathan Powell,Central,Clothing,Women's Blouse,37.22,1,17.2,0.2,Online Transfer
ORD-2022-01700,2024-08-05,Betty Alvarez,South,Home & Kitchen,Throw Pillow Set,35.43,1,12.46,0.15,Debit Card
ORD-2021-01183,2021-05-27,Emily Ramirez,East,Furniture,Coffee Table,337.66,2,103.89,0.0,Credit Card
ORD-2022-00234,2023-06-24,Debra Diaz,East,Clothing,Women's Blouse,43.68,1,24.49,0.0,Credit Card
ORD-2023-00028,2024-11-10,Thomas Torres,Central,Clothing,Wool Sweater,187.49,2,98.99,0.05,Online Transfer
ORD-2023-01552,2022-02-20,Christine Campbell,South,Sports,Tennis Racket,113.2,1,35.2,0.1,Cash
ORD-2024-01128,2023-01-09,Frank Patel,West,Sports,Jump Rope,23.79,1,10.51,0.05,Debit Card
ORD-2023-01665,2022-06-17,Adam Ross,Central,Home & Kitchen,Toaster 4-Slice,126.38,2,54.43,0.0,Debit Card
ORD-2023-01542,2021-02-09,Douglas Phillips,Central,Electronics,Tablet 10 inch,1186.62,3,349.23,0.0,Debit Card
ORD-2024-01465,2021-06-28,Carolyn Ruiz,East,Electronics,Portable Charger 20000mAh,148.01,3,36.86,0.1,Debit Card
ORD-2021-02119,2023-09-07,Laura Ruiz,West,Furniture,Bookshelf 5-Tier,658.62,3,207.17,0.0,Cash
ORD-2022-00056,2024-10-16,Karen Walker,West,Sports,Fitness Tracker Band,58.52,1,11.34,0.25,Cash
ORD-2021-02361,2023-03-11,Alexander Lopez,West,Clothing,Winter Jacket,198.57,2,88.23,0.25,Credit Card
ORD-2022-01608,2021-12-04,Anna Price,South,Furniture,Conference Table,848.67,1,205.58,0.1,Cash
ORD-2021-02149,2022-03-08,Dennis Nelson,West,Sports,Boxing Gloves,77.65,1,31.4,0.0,Mobile Payment
ORD-2023-02150,2023-12-06,Elizabeth Lee,West,Electronics,Laptop - 13 inch,3613.2,3,1202.94,0.05,Mobile Payment
ORD-2021-00547,2023-11-21,Kimberly Kim,East,Home & Kitchen,Toaster 4-Slice,60.57,1,20.36,0.0,Credit Card
ORD-2022-00259,2023-02-11,Lisa Davis,South,Sports,Gym Bag,43.62,1,13.97,0.1,Credit Card
ORD-2024-01992,2022-01-01,Larry Jackson,East,Home & Kitchen,Throw Pillow Set,30.9,1,9.3,0.2,Credit Card
ORD-2022-02377,2021-01-12,Mary Robinson,Central,Electronics,External SSD 1TB,125.02,1,9.07,0.2,Debit Card
ORD-2024-00391,2021-04-08,Daniel Clark,West,Sports,Gym Bag,48.8,1,19.28,0.1,Cash
ORD-2023-01909,2022-10-24,Brandon Rogers,West,Home & Kitchen,Food Processor,125.37,1,39.62,0.1,Online Transfer
ORD-2024-01762,2023-05-12,Katherine Wright,East,Electronics,Webcam HD,178.88,2,52.5,0.0,Cash
ORD-2022-01956,2022-10-20,Michelle Brooks,Central,Electronics,Tablet 10 inch,449.07,1,119.68,0.0,Online Transfer
ORD-2022-01785,2021-11-07,Donna Rodriguez,Central,Home & Kitchen,Cookware Set 10pc,285.94,1,116.99,0.1,Online Transfer
ORD-2022-00616,2021-01-30,Mary Miller,East,Furniture,Ergonomic Office Chair,312.79,1,,0.2,Credit Card
ORD-2024-00331,2024-08-22,Donald Reed,East,Clothing,Leather Belt,84.87,2,37.34,0.1,Debit Card
ORD-2021-01520,2022-06-19,Charles Ramos,Central,Sports,,79.73,1,31.38,0.0,Credit Card
ORD-2024-01274,2024-01-06,Scott Mendoza,South,Sports,Basketball,90.14,2,26.39,0.1,Credit Card
ORD-2024-00319,2022-07-22,Amanda Perry,East,Clothing,Running Shoes,116.07,1,48.58,0.25,Credit Card
ORD-2022-00275,2022-03-07,Samuel Cox,Central,Home & Kitchen,Coffee Maker Drip,89.53,1,38.65,0.1,Mobile Payment
ORD-2022-00681,2022-07-08,William Rivera,East,Furniture,Ergonomic Office Chair,295.77,1,73.06,0.1,Cash
ORD-2022-01600,2024-06-11,Robert Thomas,East,Sports,Basketball,97.64,2,35.41,0.0,Mobile Payment
ORD-2021-00830,2022-05-12,Catherine Nguyen,West,Furniture,Desk Lamp LED,123.06,2,37.64,0.0,Debit Card
ORD-2022-00652,2023-11-18,Karen Gomez,West,Clothing,Denim Jeans,61.05,1,18.38,0.15,Credit Card
ORD-2024-00734,2022-09-05,Christine Carter,South,Home & Kitchen,Food Processor,110.59,1,50.14,0.05,Cash
ORD-2021-01890,2023-10-29,Susan Patel,South,Clothing,Winter Jacket,253.48,2,93.79,0.05,Debit Card
ORD-2023-00149,2022-11-02,Jonathan Gray,East,Electronics,Laptop - 13 inch,1108.92,1,89.98,0.25,Mobile Payment
ORD-2022-01770,2022-11-25,,West,Clothing,Men's Formal Shirt,56.06,1,26.72,0.05,Cash
ORD-2021-00129,2021-03-31,Ronald Hernandez,South,Electronics,Noise Cancelling Headphones,435.82,2,129.24,,Credit Card
ORD-2023-02153,2023-01-29,Jason Harris,East,Clothing,Winter Jacket,286.88,2,148.45,0.0,Debit Card
ORD-2021-01995,2024-10-01,Ryan Gonzalez,East,Home & Kitchen,Electric Kettle 1.7L,51.12,1,22.56,0.1,Debit Card
ORD-2021-00660,2024-07-14,Amanda Mendoza,South,Home & Kitchen,Weighted Blanket,72.91,1,32.69,0.05,Online Transfer
ORD-2023-00674,2024-06-15,Heather Evans,Central,Electronics,Wireless Mouse,48.87,1,13.47,0.05,Cash
ORD-2024-00842,2022-09-09,Maria Long,West,Sports,,35.23,1,15.16,0.1,Credit Card
ORD-2024-00701,2024-09-27,Andrew White,,Clothing,Wool Sweater,245.04,3,82.25,0.2,Cash
ORD-2021-00854,2024-11-23,Barbara Williams,South,Home & Kitchen,Coffee Maker Drip,212.24,2,88.4,0.0,Credit Card
